date,views,mem,sum_views
2024-03,5429,альтушка на госуслугах,561.0
2024-04,11539,альтушка на госуслугах,561.0
2024-05,16970,альтушка на госуслугах,561.0
2024-06,2761,альтушка на госуслугах,561.0
2024-07,4952,альтушка на госуслугах,561.0
2024-08,2758,альтушка на госуслугах,561.0
2024-09,1062,альтушка на госуслугах,561.0
2024-10,933,альтушка на госуслугах,561.0
2024-11,719,альтушка на госуслугах,561.0
2024-12,779,альтушка на госуслугах,561.0
2025-01,752,альтушка на госуслугах,561.0
2023-03,0,суглинки и клеопатра,1936.0
2023-04,0,суглинки и клеопатра,1936.0
2023-05,0,суглинки и клеопатра,1936.0
2023-06,0,суглинки и клеопатра,1936.0
2023-07,0,суглинки и клеопатра,1936.0
2023-08,0,суглинки и клеопатра,1936.0
2023-09,0,суглинки и клеопатра,1936.0
2023-10,0,суглинки и клеопатра,1936.0
2023-11,0,суглинки и клеопатра,1936.0
2023-12,481,суглинки и клеопатра,1936.0
2024-01,355,суглинки и клеопатра,1936.0
2024-02,107,суглинки и клеопатра,1936.0
2024-03,77,суглинки и клеопатра,1936.0
2024-04,19,суглинки и клеопатра,1936.0
2024-05,32,суглинки и клеопатра,1936.0
2024-06,21,суглинки и клеопатра,1936.0
2024-07,15,суглинки и клеопатра,1936.0
2024-08,38,суглинки и клеопатра,1936.0
2024-09,14,суглинки и клеопатра,1936.0
2024-10,48,суглинки и клеопатра,1936.0
2024-11,18,суглинки и клеопатра,1936.0
2024-12,110,суглинки и клеопатра,1936.0
2025-01,41,суглинки и клеопатра,1936.0
2023-03,18828,меховая шапка,31644.0
2023-04,11908,меховая шапка,31644.0
2023-05,10336,меховая шапка,31644.0
2023-06,10009,меховая шапка,31644.0
2023-07,11193,меховая шапка,31644.0
2023-08,15526,меховая шапка,31644.0
2023-09,22712,меховая шапка,31644.0
2023-10,50830,меховая шапка,31644.0
2023-11,77533,меховая шапка,31644.0
2023-12,102207,меховая шапка,31644.0
2024-01,69354,меховая шапка,31644.0
2024-02,30798,меховая шапка,31644.0
2024-03,17274,меховая шапка,31644.0
2024-04,11913,меховая шапка,31644.0
2024-05,10963,меховая шапка,31644.0
2024-06,9416,меховая шапка,31644.0
2024-07,10476,меховая шапка,31644.0
2024-08,13151,меховая шапка,31644.0
2024-09,19729,меховая шапка,31644.0
2024-10,43047,меховая шапка,31644.0
2024-11,72147,меховая шапка,31644.0
2024-12,78953,меховая шапка,31644.0
2025-01,43497,меховая шапка,31644.0
2023-03,2489,испуганная собака,2768.0
2023-04,2905,испуганная собака,2768.0
2023-05,1406,испуганная собака,2768.0
2023-06,972,испуганная собака,2768.0
2023-07,983,испуганная собака,2768.0
2023-08,1088,испуганная собака,2768.0
2023-09,1164,испуганная собака,2768.0
2023-10,1212,испуганная собака,2768.0
2023-11,1632,испуганная собака,2768.0
2023-12,1915,испуганная собака,2768.0
2024-01,2057,испуганная собака,2768.0
2024-02,2112,испуганная собака,2768.0
2024-03,3395,испуганная собака,2768.0
2024-04,3806,испуганная собака,2768.0
2024-05,1703,испуганная собака,2768.0
2024-06,958,испуганная собака,2768.0
2024-07,938,испуганная собака,2768.0
2024-08,1000,испуганная собака,2768.0
2024-09,1292,испуганная собака,2768.0
2024-10,1479,испуганная собака,2768.0
2024-11,1688,испуганная собака,2768.0
2024-12,1814,испуганная собака,2768.0
2025-01,2145,испуганная собака,2768.0
2023-03,0,чипи чипи чапа чапа,42913.0
2023-04,0,чипи чипи чапа чапа,42913.0
2023-05,0,чипи чипи чапа чапа,42913.0
2023-06,0,чипи чипи чапа чапа,42913.0
2023-07,0,чипи чипи чапа чапа,42913.0
2023-08,0,чипи чипи чапа чапа,42913.0
2023-09,0,чипи чипи чапа чапа,42913.0
2023-10,0,чипи чипи чапа чапа,42913.0
2023-11,20776,чипи чипи чапа чапа,42913.0
2023-12,177411,чипи чипи чапа чапа,42913.0
2024-01,335603,чипи чипи чапа чапа,42913.0
2024-02,245969,чипи чипи чапа чапа,42913.0
2024-03,180836,чипи чипи чапа чапа,42913.0
2024-04,139957,чипи чипи чапа чапа,42913.0
2024-05,91339,чипи чипи чапа чапа,42913.0
2024-06,71509,чипи чипи чапа чапа,42913.0
2024-07,57430,чипи чипи чапа чапа,42913.0
2024-08,58965,чипи чипи чапа чапа,42913.0
2024-09,45463,чипи чипи чапа чапа,42913.0
2024-10,49332,чипи чипи чапа чапа,42913.0
2024-11,44764,чипи чипи чапа чапа,42913.0
2024-12,46001,чипи чипи чапа чапа,42913.0
2025-01,45237,чипи чипи чапа чапа,42913.0
2023-03,37,хомяк в шляпе,103.0
2023-04,25,хомяк в шляпе,103.0
2023-05,34,хомяк в шляпе,103.0
2023-06,41,хомяк в шляпе,103.0
2023-07,31,хомяк в шляпе,103.0
2023-08,65,хомяк в шляпе,103.0
2023-09,45,хомяк в шляпе,103.0
2023-10,33,хомяк в шляпе,103.0
2023-11,41,хомяк в шляпе,103.0
2023-12,1821,хомяк в шляпе,103.0
2024-01,528,хомяк в шляпе,103.0
2024-02,213,хомяк в шляпе,103.0
2024-03,207,хомяк в шляпе,103.0
2024-04,187,хомяк в шляпе,103.0
2024-05,184,хомяк в шляпе,103.0
2024-06,189,хомяк в шляпе,103.0
2024-07,193,хомяк в шляпе,103.0
2024-08,113,хомяк в шляпе,103.0
2024-09,95,хомяк в шляпе,103.0
2024-10,118,хомяк в шляпе,103.0
2024-11,116,хомяк в шляпе,103.0
2024-12,115,хомяк в шляпе,103.0
2025-01,95,хомяк в шляпе,103.0
2023-03,1622,их виль нихт,2571.0
2023-04,623,их виль нихт,2571.0
2023-05,335,их виль нихт,2571.0
2023-06,433,их виль нихт,2571.0
2023-07,325,их виль нихт,2571.0
2023-08,302,их виль нихт,2571.0
2023-09,487,их виль нихт,2571.0
2023-10,960,их виль нихт,2571.0
2023-11,11313,их виль нихт,2571.0
2023-12,46313,их виль нихт,2571.0
2024-01,28602,их виль нихт,2571.0
2024-02,11688,их виль нихт,2571.0
2024-03,6875,их виль нихт,2571.0
2024-04,3838,их виль нихт,2571.0
2024-05,2835,их виль нихт,2571.0
2024-06,2417,их виль нихт,2571.0
2024-07,2176,их виль нихт,2571.0
2024-08,2211,их виль нихт,2571.0
2024-09,2155,их виль нихт,2571.0
2024-10,2587,их виль нихт,2571.0
2024-11,2802,их виль нихт,2571.0
2024-12,3145,их виль нихт,2571.0
2025-01,2626,их виль нихт,2571.0
2023-03,100282,дети поют  ,127973.0
2023-04,105170,дети поют  ,127973.0
2023-05,101499,дети поют  ,127973.0
2023-06,63296,дети поют  ,127973.0
2023-07,51175,дети поют  ,127973.0
2023-08,52234,дети поют  ,127973.0
2023-09,80187,дети поют  ,127973.0
2023-10,88291,дети поют  ,127973.0
2023-11,109577,дети поют  ,127973.0
2023-12,87590,дети поют  ,127973.0
2024-01,92499,дети поют  ,127973.0
2024-02,87803,дети поют  ,127973.0
2024-03,82616,дети поют  ,127973.0
2024-04,93235,дети поют  ,127973.0
2024-05,89471,дети поют  ,127973.0
2024-06,56819,дети поют  ,127973.0
2024-07,46348,дети поют  ,127973.0
2024-08,47684,дети поют  ,127973.0
2024-09,73861,дети поют  ,127973.0
2024-10,81197,дети поют  ,127973.0
2024-11,101294,дети поют  ,127973.0
2024-12,93023,дети поют  ,127973.0
2025-01,113009,дети поют  ,127973.0
2023-03,0,тиньков оценивает,14.0
2023-04,0,тиньков оценивает,14.0
2023-05,0,тиньков оценивает,14.0
2023-06,0,тиньков оценивает,14.0
2023-07,0,тиньков оценивает,14.0
2023-08,0,тиньков оценивает,14.0
2023-09,0,тиньков оценивает,14.0
2023-10,0,тиньков оценивает,14.0
2023-11,0,тиньков оценивает,14.0
2023-12,160,тиньков оценивает,14.0
2024-01,93,тиньков оценивает,14.0
2024-02,41,тиньков оценивает,14.0
2024-03,50,тиньков оценивает,14.0
2024-04,38,тиньков оценивает,14.0
2024-05,30,тиньков оценивает,14.0
2024-06,15,тиньков оценивает,14.0
2024-07,15,тиньков оценивает,14.0
2024-08,21,тиньков оценивает,14.0
2024-09,10,тиньков оценивает,14.0
2024-10,10,тиньков оценивает,14.0
2024-11,9,тиньков оценивает,14.0
2024-12,5,тиньков оценивает,14.0
2025-01,0,тиньков оценивает,14.0
2023-03,797,козел и кот,547.0
2023-04,557,козел и кот,547.0
2023-05,593,козел и кот,547.0
2023-06,435,козел и кот,547.0
2023-07,523,козел и кот,547.0
2023-08,604,козел и кот,547.0
2023-09,567,козел и кот,547.0
2023-10,781,козел и кот,547.0
2023-11,787,козел и кот,547.0
2023-12,673,козел и кот,547.0
2024-01,932,козел и кот,547.0
2024-02,676,козел и кот,547.0
2024-03,533,козел и кот,547.0
2024-04,503,козел и кот,547.0
2024-05,469,козел и кот,547.0
2024-06,382,козел и кот,547.0
2024-07,344,козел и кот,547.0
2024-08,276,козел и кот,547.0
2024-09,280,козел и кот,547.0
2024-10,478,козел и кот,547.0
2024-11,405,козел и кот,547.0
2024-12,417,козел и кот,547.0
2025-01,500,козел и кот,547.0
2023-03,0,потому что понабирают всяких долбоебов,56.0
2023-04,0,потому что понабирают всяких долбоебов,56.0
2023-05,0,потому что понабирают всяких долбоебов,56.0
2023-06,0,потому что понабирают всяких долбоебов,56.0
2023-07,0,потому что понабирают всяких долбоебов,56.0
2023-08,0,потому что понабирают всяких долбоебов,56.0
2023-09,0,потому что понабирают всяких долбоебов,56.0
2023-10,1240,потому что понабирают всяких долбоебов,56.0
2023-11,556,потому что понабирают всяких долбоебов,56.0
2023-12,260,потому что понабирают всяких долбоебов,56.0
2024-01,110,потому что понабирают всяких долбоебов,56.0
2024-02,60,потому что понабирают всяких долбоебов,56.0
2024-03,47,потому что понабирают всяких долбоебов,56.0
2024-04,64,потому что понабирают всяких долбоебов,56.0
2024-05,76,потому что понабирают всяких долбоебов,56.0
2024-06,80,потому что понабирают всяких долбоебов,56.0
2024-07,68,потому что понабирают всяких долбоебов,56.0
2024-08,68,потому что понабирают всяких долбоебов,56.0
2024-09,53,потому что понабирают всяких долбоебов,56.0
2024-10,65,потому что понабирают всяких долбоебов,56.0
2024-11,85,потому что понабирают всяких долбоебов,56.0
2024-12,51,потому что понабирают всяких долбоебов,56.0
2025-01,56,потому что понабирают всяких долбоебов,56.0
2023-03,752,кот хрустит,993.0
2023-04,577,кот хрустит,993.0
2023-05,495,кот хрустит,993.0
2023-06,497,кот хрустит,993.0
2023-07,532,кот хрустит,993.0
2023-08,546,кот хрустит,993.0
2023-09,489,кот хрустит,993.0
2023-10,1639,кот хрустит,993.0
2023-11,1996,кот хрустит,993.0
2023-12,3519,кот хрустит,993.0
2024-01,3358,кот хрустит,993.0
2024-02,1785,кот хрустит,993.0
2024-03,1555,кот хрустит,993.0
2024-04,1072,кот хрустит,993.0
2024-05,963,кот хрустит,993.0
2024-06,854,кот хрустит,993.0
2024-07,823,кот хрустит,993.0
2024-08,935,кот хрустит,993.0
2024-09,928,кот хрустит,993.0
2024-10,957,кот хрустит,993.0
2024-11,1109,кот хрустит,993.0
2024-12,1214,кот хрустит,993.0
2025-01,1112,кот хрустит,993.0
2023-03,178,ни мозгов ни денег,2003.0
2023-04,193,ни мозгов ни денег,2003.0
2023-05,507,ни мозгов ни денег,2003.0
2023-06,632,ни мозгов ни денег,2003.0
2023-07,629,ни мозгов ни денег,2003.0
2023-08,1117,ни мозгов ни денег,2003.0
2023-09,34696,ни мозгов ни денег,2003.0
2023-10,17674,ни мозгов ни денег,2003.0
2023-11,7460,ни мозгов ни денег,2003.0
2023-12,3859,ни мозгов ни денег,2003.0
2024-01,2993,ни мозгов ни денег,2003.0
2024-02,2417,ни мозгов ни денег,2003.0
2024-03,2237,ни мозгов ни денег,2003.0
2024-04,1841,ни мозгов ни денег,2003.0
2024-05,1513,ни мозгов ни денег,2003.0
2024-06,1529,ни мозгов ни денег,2003.0
2024-07,1904,ни мозгов ни денег,2003.0
2024-08,2514,ни мозгов ни денег,2003.0
2024-09,1712,ни мозгов ни денег,2003.0
2024-10,1329,ни мозгов ни денег,2003.0
2024-11,1529,ни мозгов ни денег,2003.0
2024-12,1580,ни мозгов ни денег,2003.0
2025-01,1426,ни мозгов ни денег,2003.0
2023-03,0,бритни спирс танцует с ножами,87.0
2023-04,0,бритни спирс танцует с ножами,87.0
2023-05,0,бритни спирс танцует с ножами,87.0
2023-06,0,бритни спирс танцует с ножами,87.0
2023-07,0,бритни спирс танцует с ножами,87.0
2023-08,0,бритни спирс танцует с ножами,87.0
2023-09,169,бритни спирс танцует с ножами,87.0
2023-10,1163,бритни спирс танцует с ножами,87.0
2023-11,195,бритни спирс танцует с ножами,87.0
2023-12,252,бритни спирс танцует с ножами,87.0
2024-01,121,бритни спирс танцует с ножами,87.0
2024-02,124,бритни спирс танцует с ножами,87.0
2024-03,94,бритни спирс танцует с ножами,87.0
2024-04,118,бритни спирс танцует с ножами,87.0
2024-05,78,бритни спирс танцует с ножами,87.0
2024-06,60,бритни спирс танцует с ножами,87.0
2024-07,50,бритни спирс танцует с ножами,87.0
2024-08,45,бритни спирс танцует с ножами,87.0
2024-09,34,бритни спирс танцует с ножами,87.0
2024-10,82,бритни спирс танцует с ножами,87.0
2024-11,55,бритни спирс танцует с ножами,87.0
2024-12,73,бритни спирс танцует с ножами,87.0
2025-01,95,бритни спирс танцует с ножами,87.0
2023-03,0,кевин джеймс ухмыляется,7.0
2023-04,0,кевин джеймс ухмыляется,7.0
2023-05,0,кевин джеймс ухмыляется,7.0
2023-06,0,кевин джеймс ухмыляется,7.0
2023-07,0,кевин джеймс ухмыляется,7.0
2023-08,0,кевин джеймс ухмыляется,7.0
2023-09,0,кевин джеймс ухмыляется,7.0
2023-10,36,кевин джеймс ухмыляется,7.0
2023-11,8,кевин джеймс ухмыляется,7.0
2023-12,12,кевин джеймс ухмыляется,7.0
2024-01,12,кевин джеймс ухмыляется,7.0
2024-02,8,кевин джеймс ухмыляется,7.0
2024-03,7,кевин джеймс ухмыляется,7.0
2024-04,0,кевин джеймс ухмыляется,7.0
2024-05,8,кевин джеймс ухмыляется,7.0
2024-06,11,кевин джеймс ухмыляется,7.0
2024-07,0,кевин джеймс ухмыляется,7.0
2024-08,0,кевин джеймс ухмыляется,7.0
2024-09,9,кевин джеймс ухмыляется,7.0
2024-10,0,кевин джеймс ухмыляется,7.0
2024-11,10,кевин джеймс ухмыляется,7.0
2024-12,16,кевин джеймс ухмыляется,7.0
2025-01,5,кевин джеймс ухмыляется,7.0
2023-03,0,самоуверенный шариков,185.0
2023-04,0,самоуверенный шариков,185.0
2023-05,0,самоуверенный шариков,185.0
2023-06,0,самоуверенный шариков,185.0
2023-07,0,самоуверенный шариков,185.0
2023-08,0,самоуверенный шариков,185.0
2023-09,23,самоуверенный шариков,185.0
2023-10,211,самоуверенный шариков,185.0
2023-11,169,самоуверенный шариков,185.0
2023-12,297,самоуверенный шариков,185.0
2024-01,97,самоуверенный шариков,185.0
2024-02,124,самоуверенный шариков,185.0
2024-03,78,самоуверенный шариков,185.0
2024-04,93,самоуверенный шариков,185.0
2024-05,65,самоуверенный шариков,185.0
2024-06,94,самоуверенный шариков,185.0
2024-07,35,самоуверенный шариков,185.0
2024-08,26,самоуверенный шариков,185.0
2024-09,50,самоуверенный шариков,185.0
2024-10,30,самоуверенный шариков,185.0
2024-11,38,самоуверенный шариков,185.0
2024-12,49,самоуверенный шариков,185.0
2025-01,116,самоуверенный шариков,185.0
2023-03,0,мексиканский инопланетянин,111.0
2023-04,0,мексиканский инопланетянин,111.0
2023-05,0,мексиканский инопланетянин,111.0
2023-06,0,мексиканский инопланетянин,111.0
2023-07,0,мексиканский инопланетянин,111.0
2023-08,0,мексиканский инопланетянин,111.0
2023-09,2067,мексиканский инопланетянин,111.0
2023-10,380,мексиканский инопланетянин,111.0
2023-11,283,мексиканский инопланетянин,111.0
2023-12,160,мексиканский инопланетянин,111.0
2024-01,166,мексиканский инопланетянин,111.0
2024-02,106,мексиканский инопланетянин,111.0
2024-03,78,мексиканский инопланетянин,111.0
2024-04,67,мексиканский инопланетянин,111.0
2024-05,46,мексиканский инопланетянин,111.0
2024-06,73,мексиканский инопланетянин,111.0
2024-07,61,мексиканский инопланетянин,111.0
2024-08,51,мексиканский инопланетянин,111.0
2024-09,60,мексиканский инопланетянин,111.0
2024-10,66,мексиканский инопланетянин,111.0
2024-11,61,мексиканский инопланетянин,111.0
2024-12,65,мексиканский инопланетянин,111.0
2025-01,50,мексиканский инопланетянин,111.0
2023-03,0,у тебя сколько что ли два,18.0
2023-04,0,у тебя сколько что ли два,18.0
2023-05,0,у тебя сколько что ли два,18.0
2023-06,0,у тебя сколько что ли два,18.0
2023-07,0,у тебя сколько что ли два,18.0
2023-08,0,у тебя сколько что ли два,18.0
2023-09,186,у тебя сколько что ли два,18.0
2023-10,142,у тебя сколько что ли два,18.0
2023-11,92,у тебя сколько что ли два,18.0
2023-12,59,у тебя сколько что ли два,18.0
2024-01,317,у тебя сколько что ли два,18.0
2024-02,119,у тебя сколько что ли два,18.0
2024-03,111,у тебя сколько что ли два,18.0
2024-04,91,у тебя сколько что ли два,18.0
2024-05,80,у тебя сколько что ли два,18.0
2024-06,80,у тебя сколько что ли два,18.0
2024-07,52,у тебя сколько что ли два,18.0
2024-08,58,у тебя сколько что ли два,18.0
2024-09,22,у тебя сколько что ли два,18.0
2024-10,22,у тебя сколько что ли два,18.0
2024-11,36,у тебя сколько что ли два,18.0
2024-12,39,у тебя сколько что ли два,18.0
2025-01,37,у тебя сколько что ли два,18.0
2023-03,81,хасбик идет,81.0
2023-04,360,хасбик идет,81.0
2023-05,98,хасбик идет,81.0
2023-06,63,хасбик идет,81.0
2023-07,109,хасбик идет,81.0
2023-08,1085,хасбик идет,81.0
2023-09,1086,хасбик идет,81.0
2023-10,406,хасбик идет,81.0
2023-11,299,хасбик идет,81.0
2023-12,188,хасбик идет,81.0
2024-01,130,хасбик идет,81.0
2024-02,130,хасбик идет,81.0
2024-03,126,хасбик идет,81.0
2024-04,125,хасбик идет,81.0
2024-05,90,хасбик идет,81.0
2024-06,63,хасбик идет,81.0
2024-07,57,хасбик идет,81.0
2024-08,76,хасбик идет,81.0
2024-09,47,хасбик идет,81.0
2024-10,58,хасбик идет,81.0
2024-11,65,хасбик идет,81.0
2024-12,84,хасбик идет,81.0
2025-01,54,хасбик идет,81.0
2023-03,51,скибиди туалет,472298.0
2023-04,147,скибиди туалет,472298.0
2023-05,112003,скибиди туалет,472298.0
2023-06,820196,скибиди туалет,472298.0
2023-07,1295889,скибиди туалет,472298.0
2023-08,1584209,скибиди туалет,472298.0
2023-09,1702006,скибиди туалет,472298.0
2023-10,1757588,скибиди туалет,472298.0
2023-11,1513980,скибиди туалет,472298.0
2023-12,1278202,скибиди туалет,472298.0
2024-01,988696,скибиди туалет,472298.0
2024-02,791717,скибиди туалет,472298.0
2024-03,633807,скибиди туалет,472298.0
2024-04,544232,скибиди туалет,472298.0
2024-05,508914,скибиди туалет,472298.0
2024-06,455132,скибиди туалет,472298.0
2024-07,412964,скибиди туалет,472298.0
2024-08,456378,скибиди туалет,472298.0
2024-09,404076,скибиди туалет,472298.0
2024-10,474793,скибиди туалет,472298.0
2024-11,480162,скибиди туалет,472298.0
2024-12,527763,скибиди туалет,472298.0
2025-01,506251,скибиди туалет,472298.0
2023-03,0,магшот дональда трампа,43.0
2023-04,0,магшот дональда трампа,43.0
2023-05,0,магшот дональда трампа,43.0
2023-06,0,магшот дональда трампа,43.0
2023-07,0,магшот дональда трампа,43.0
2023-08,362,магшот дональда трампа,43.0
2023-09,92,магшот дональда трампа,43.0
2023-10,27,магшот дональда трампа,43.0
2023-11,15,магшот дональда трампа,43.0
2023-12,0,магшот дональда трампа,43.0
2024-01,9,магшот дональда трампа,43.0
2024-02,9,магшот дональда трампа,43.0
2024-03,10,магшот дональда трампа,43.0
2024-04,0,магшот дональда трампа,43.0
2024-05,0,магшот дональда трампа,43.0
2024-06,9,магшот дональда трампа,43.0
2024-07,20,магшот дональда трампа,43.0
2024-08,8,магшот дональда трампа,43.0
2024-09,7,магшот дональда трампа,43.0
2024-10,0,магшот дональда трампа,43.0
2024-11,19,магшот дональда трампа,43.0
2024-12,0,магшот дональда трампа,43.0
2025-01,16,магшот дональда трампа,43.0
2023-03,0,мужчина катит камень в гору,34.0
2023-04,0,мужчина катит камень в гору,34.0
2023-05,0,мужчина катит камень в гору,34.0
2023-06,0,мужчина катит камень в гору,34.0
2023-07,49,мужчина катит камень в гору,34.0
2023-08,79,мужчина катит камень в гору,34.0
2023-09,73,мужчина катит камень в гору,34.0
2023-10,55,мужчина катит камень в гору,34.0
2023-11,36,мужчина катит камень в гору,34.0
2023-12,34,мужчина катит камень в гору,34.0
2024-01,32,мужчина катит камень в гору,34.0
2024-02,30,мужчина катит камень в гору,34.0
2024-03,19,мужчина катит камень в гору,34.0
2024-04,29,мужчина катит камень в гору,34.0
2024-05,35,мужчина катит камень в гору,34.0
2024-06,20,мужчина катит камень в гору,34.0
2024-07,15,мужчина катит камень в гору,34.0
2024-08,19,мужчина катит камень в гору,34.0
2024-09,24,мужчина катит камень в гору,34.0
2024-10,35,мужчина катит камень в гору,34.0
2024-11,33,мужчина катит камень в гору,34.0
2024-12,35,мужчина катит камень в гору,34.0
2025-01,35,мужчина катит камень в гору,34.0
2023-03,0,черный кот невнимательно слушает,5.0
2023-04,0,черный кот невнимательно слушает,5.0
2023-05,0,черный кот невнимательно слушает,5.0
2023-06,0,черный кот невнимательно слушает,5.0
2023-07,0,черный кот невнимательно слушает,5.0
2023-08,20,черный кот невнимательно слушает,5.0
2023-09,116,черный кот невнимательно слушает,5.0
2023-10,92,черный кот невнимательно слушает,5.0
2023-11,184,черный кот невнимательно слушает,5.0
2023-12,260,черный кот невнимательно слушает,5.0
2024-01,254,черный кот невнимательно слушает,5.0
2024-02,123,черный кот невнимательно слушает,5.0
2024-03,62,черный кот невнимательно слушает,5.0
2024-04,40,черный кот невнимательно слушает,5.0
2024-05,31,черный кот невнимательно слушает,5.0
2024-06,26,черный кот невнимательно слушает,5.0
2024-07,17,черный кот невнимательно слушает,5.0
2024-08,27,черный кот невнимательно слушает,5.0
2024-09,19,черный кот невнимательно слушает,5.0
2024-10,13,черный кот невнимательно слушает,5.0
2024-11,8,черный кот невнимательно слушает,5.0
2024-12,10,черный кот невнимательно слушает,5.0
2025-01,13,черный кот невнимательно слушает,5.0
2023-03,13986,обожаю это,16615.0
2023-04,12430,обожаю это,16615.0
2023-05,12682,обожаю это,16615.0
2023-06,11104,обожаю это,16615.0
2023-07,15259,обожаю это,16615.0
2023-08,14567,обожаю это,16615.0
2023-09,14747,обожаю это,16615.0
2023-10,13852,обожаю это,16615.0
2023-11,12818,обожаю это,16615.0
2023-12,13942,обожаю это,16615.0
2024-01,14262,обожаю это,16615.0
2024-02,12621,обожаю это,16615.0
2024-03,12839,обожаю это,16615.0
2024-04,11269,обожаю это,16615.0
2024-05,11966,обожаю это,16615.0
2024-06,9979,обожаю это,16615.0
2024-07,9782,обожаю это,16615.0
2024-08,11895,обожаю это,16615.0
2024-09,10900,обожаю это,16615.0
2024-10,13959,обожаю это,16615.0
2024-11,15013,обожаю это,16615.0
2024-12,16816,обожаю это,16615.0
2025-01,16197,обожаю это,16615.0
