date,views,mem,sum_views
2023-06,1742,святая джавелина,367.0
2023-07,1199,святая джавелина,367.0
2023-08,1435,святая джавелина,367.0
2023-09,1160,святая джавелина,367.0
2023-10,769,святая джавелина,367.0
2023-11,699,святая джавелина,367.0
2023-12,752,святая джавелина,367.0
2024-01,859,святая джавелина,367.0
2024-02,551,святая джавелина,367.0
2024-03,554,святая джавелина,367.0
2024-04,330,святая джавелина,367.0
2024-05,750,святая джавелина,367.0
2024-06,401,святая джавелина,367.0
2024-07,312,святая джавелина,367.0
2024-08,280,святая джавелина,367.0
2024-09,566,святая джавелина,367.0
2024-10,480,святая джавелина,367.0
2024-11,408,святая джавелина,367.0
2024-12,301,святая джавелина,367.0
2025-01,320,святая джавелина,367.0
2023-03,18783,шаман  ярослав дронов,10037.0
2023-04,14010,шаман  ярослав дронов,10037.0
2023-05,16644,шаман  ярослав дронов,10037.0
2023-06,9714,шаман  ярослав дронов,10037.0
2023-07,10962,шаман  ярослав дронов,10037.0
2023-08,8289,шаман  ярослав дронов,10037.0
2023-09,7851,шаман  ярослав дронов,10037.0
2023-10,8949,шаман  ярослав дронов,10037.0
2023-11,19794,шаман  ярослав дронов,10037.0
2023-12,15558,шаман  ярослав дронов,10037.0
2024-01,20993,шаман  ярослав дронов,10037.0
2024-02,11160,шаман  ярослав дронов,10037.0
2024-03,17710,шаман  ярослав дронов,10037.0
2024-04,10946,шаман  ярослав дронов,10037.0
2024-05,12635,шаман  ярослав дронов,10037.0
2024-06,10829,шаман  ярослав дронов,10037.0
2024-07,10407,шаман  ярослав дронов,10037.0
2024-08,9085,шаман  ярослав дронов,10037.0
2024-09,12595,шаман  ярослав дронов,10037.0
2024-10,10738,шаман  ярослав дронов,10037.0
2024-11,15158,шаман  ярослав дронов,10037.0
2024-12,13527,шаман  ярослав дронов,10037.0
2025-01,13288,шаман  ярослав дронов,10037.0
2023-03,0,капибара какибара капибара,36.0
2023-04,112,капибара какибара капибара,36.0
2023-05,62,капибара какибара капибара,36.0
2023-06,69,капибара какибара капибара,36.0
2023-07,107,капибара какибара капибара,36.0
2023-08,92,капибара какибара капибара,36.0
2023-09,42,капибара какибара капибара,36.0
2023-10,28,капибара какибара капибара,36.0
2023-11,35,капибара какибара капибара,36.0
2023-12,24,капибара какибара капибара,36.0
2024-01,25,капибара какибара капибара,36.0
2024-02,26,капибара какибара капибара,36.0
2024-03,44,капибара какибара капибара,36.0
2024-04,36,капибара какибара капибара,36.0
2024-05,48,капибара какибара капибара,36.0
2024-06,46,капибара какибара капибара,36.0
2024-07,50,капибара какибара капибара,36.0
2024-08,70,капибара какибара капибара,36.0
2024-09,73,капибара какибара капибара,36.0
2024-10,38,капибара какибара капибара,36.0
2024-11,53,капибара какибара капибара,36.0
2024-12,86,капибара какибара капибара,36.0
2025-01,87,капибара какибара капибара,36.0
2023-03,83320,эту сумку мне муж купил,2474.0
2023-04,43072,эту сумку мне муж купил,2474.0
2023-05,30664,эту сумку мне муж купил,2474.0
2023-06,26463,эту сумку мне муж купил,2474.0
2023-07,22006,эту сумку мне муж купил,2474.0
2023-08,15463,эту сумку мне муж купил,2474.0
2023-09,12178,эту сумку мне муж купил,2474.0
2023-10,10327,эту сумку мне муж купил,2474.0
2023-11,8733,эту сумку мне муж купил,2474.0
2023-12,8005,эту сумку мне муж купил,2474.0
2024-01,6326,эту сумку мне муж купил,2474.0
2024-02,4712,эту сумку мне муж купил,2474.0
2024-03,5046,эту сумку мне муж купил,2474.0
2024-04,3806,эту сумку мне муж купил,2474.0
2024-05,3748,эту сумку мне муж купил,2474.0
2024-06,4005,эту сумку мне муж купил,2474.0
2024-07,3359,эту сумку мне муж купил,2474.0
2024-08,3381,эту сумку мне муж купил,2474.0
2024-09,2912,эту сумку мне муж купил,2474.0
2024-10,2813,эту сумку мне муж купил,2474.0
2024-11,2719,эту сумку мне муж купил,2474.0
2024-12,3316,эту сумку мне муж купил,2474.0
2025-01,2946,эту сумку мне муж купил,2474.0
2023-03,405207,консультант плюс,416221.0
2023-04,348744,консультант плюс,416221.0
2023-05,332893,консультант плюс,416221.0
2023-06,286834,консультант плюс,416221.0
2023-07,208988,консультант плюс,416221.0
2023-08,208621,консультант плюс,416221.0
2023-09,294163,консультант плюс,416221.0
2023-10,350169,консультант плюс,416221.0
2023-11,340860,консультант плюс,416221.0
2023-12,323920,консультант плюс,416221.0
2024-01,296505,консультант плюс,416221.0
2024-02,324929,консультант плюс,416221.0
2024-03,339659,консультант плюс,416221.0
2024-04,338706,консультант плюс,416221.0
2024-05,322787,консультант плюс,416221.0
2024-06,265415,консультант плюс,416221.0
2024-07,221550,консультант плюс,416221.0
2024-08,265407,консультант плюс,416221.0
2024-09,401457,консультант плюс,416221.0
2024-10,494527,консультант плюс,416221.0
2024-11,417034,консультант плюс,416221.0
2024-12,420819,консультант плюс,416221.0
2025-01,340320,консультант плюс,416221.0
2023-03,2162,денис чернухин,930.0
2023-04,1553,денис чернухин,930.0
2023-05,1673,денис чернухин,930.0
2023-06,1839,денис чернухин,930.0
2023-07,1100,денис чернухин,930.0
2023-08,1238,денис чернухин,930.0
2023-09,1370,денис чернухин,930.0
2023-10,3141,денис чернухин,930.0
2023-11,1193,денис чернухин,930.0
2023-12,1612,денис чернухин,930.0
2024-01,1224,денис чернухин,930.0
2024-02,1493,денис чернухин,930.0
2024-03,1015,денис чернухин,930.0
2024-04,1958,денис чернухин,930.0
2024-05,1484,денис чернухин,930.0
2024-06,1115,денис чернухин,930.0
2024-07,1084,денис чернухин,930.0
2024-08,792,денис чернухин,930.0
2024-09,947,денис чернухин,930.0
2024-10,845,денис чернухин,930.0
2024-11,813,денис чернухин,930.0
2024-12,1874,денис чернухин,930.0
2025-01,1061,денис чернухин,930.0
2023-03,8571,кот максвелл,5582.0
2023-04,10865,кот максвелл,5582.0
2023-05,7367,кот максвелл,5582.0
2023-06,5971,кот максвелл,5582.0
2023-07,5174,кот максвелл,5582.0
2023-08,5637,кот максвелл,5582.0
2023-09,6263,кот максвелл,5582.0
2023-10,6371,кот максвелл,5582.0
2023-11,5741,кот максвелл,5582.0
2023-12,7411,кот максвелл,5582.0
2024-01,8028,кот максвелл,5582.0
2024-02,6363,кот максвелл,5582.0
2024-03,6334,кот максвелл,5582.0
2024-04,5573,кот максвелл,5582.0
2024-05,4680,кот максвелл,5582.0
2024-06,3923,кот максвелл,5582.0
2024-07,3761,кот максвелл,5582.0
2024-08,4719,кот максвелл,5582.0
2024-09,3789,кот максвелл,5582.0
2024-10,4385,кот максвелл,5582.0
2024-11,4416,кот максвелл,5582.0
2024-12,4643,кот максвелл,5582.0
2025-01,5110,кот максвелл,5582.0
2023-03,2558,арген сигма,776.0
2023-04,1471,арген сигма,776.0
2023-05,1118,арген сигма,776.0
2023-06,899,арген сигма,776.0
2023-07,1050,арген сигма,776.0
2023-08,1527,арген сигма,776.0
2023-09,974,арген сигма,776.0
2023-10,894,арген сигма,776.0
2023-11,822,арген сигма,776.0
2023-12,542,арген сигма,776.0
2024-01,586,арген сигма,776.0
2024-02,564,арген сигма,776.0
2024-03,549,арген сигма,776.0
2024-04,427,арген сигма,776.0
2024-05,390,арген сигма,776.0
2024-06,387,арген сигма,776.0
2024-07,1060,арген сигма,776.0
2024-08,897,арген сигма,776.0
2024-09,555,арген сигма,776.0
2024-10,400,арген сигма,776.0
2024-11,752,арген сигма,776.0
2024-12,665,арген сигма,776.0
2025-01,914,арген сигма,776.0
2023-03,76,зуландер оборачивается,43.0
2023-04,37,зуландер оборачивается,43.0
2023-05,19,зуландер оборачивается,43.0
2023-06,25,зуландер оборачивается,43.0
2023-07,20,зуландер оборачивается,43.0
2023-08,14,зуландер оборачивается,43.0
2023-09,10,зуландер оборачивается,43.0
2023-10,31,зуландер оборачивается,43.0
2023-11,45,зуландер оборачивается,43.0
2023-12,38,зуландер оборачивается,43.0
2024-01,28,зуландер оборачивается,43.0
2024-02,17,зуландер оборачивается,43.0
2024-03,20,зуландер оборачивается,43.0
2024-04,23,зуландер оборачивается,43.0
2024-05,15,зуландер оборачивается,43.0
2024-06,14,зуландер оборачивается,43.0
2024-07,0,зуландер оборачивается,43.0
2024-08,12,зуландер оборачивается,43.0
2024-09,16,зуландер оборачивается,43.0
2024-10,0,зуландер оборачивается,43.0
2024-11,27,зуландер оборачивается,43.0
2024-12,54,зуландер оборачивается,43.0
2025-01,33,зуландер оборачивается,43.0
2023-03,399,танец уэнсдэй,7.0
2023-04,224,танец уэнсдэй,7.0
2023-05,169,танец уэнсдэй,7.0
2023-06,163,танец уэнсдэй,7.0
2023-07,106,танец уэнсдэй,7.0
2023-08,70,танец уэнсдэй,7.0
2023-09,49,танец уэнсдэй,7.0
2023-10,33,танец уэнсдэй,7.0
2023-11,22,танец уэнсдэй,7.0
2023-12,32,танец уэнсдэй,7.0
2024-01,23,танец уэнсдэй,7.0
2024-02,19,танец уэнсдэй,7.0
2024-03,19,танец уэнсдэй,7.0
2024-04,15,танец уэнсдэй,7.0
2024-05,13,танец уэнсдэй,7.0
2024-06,5,танец уэнсдэй,7.0
2024-07,0,танец уэнсдэй,7.0
2024-08,0,танец уэнсдэй,7.0
2024-09,0,танец уэнсдэй,7.0
2024-10,0,танец уэнсдэй,7.0
2024-11,0,танец уэнсдэй,7.0
2024-12,36,танец уэнсдэй,7.0
2025-01,17,танец уэнсдэй,7.0
2023-03,212,месси и роналду играют в шахматы,132.0
2023-04,103,месси и роналду играют в шахматы,132.0
2023-05,96,месси и роналду играют в шахматы,132.0
2023-06,85,месси и роналду играют в шахматы,132.0
2023-07,109,месси и роналду играют в шахматы,132.0
2023-08,96,месси и роналду играют в шахматы,132.0
2023-09,111,месси и роналду играют в шахматы,132.0
2023-10,129,месси и роналду играют в шахматы,132.0
2023-11,128,месси и роналду играют в шахматы,132.0
2023-12,85,месси и роналду играют в шахматы,132.0
2024-01,80,месси и роналду играют в шахматы,132.0
2024-02,79,месси и роналду играют в шахматы,132.0
2024-03,81,месси и роналду играют в шахматы,132.0
2024-04,79,месси и роналду играют в шахматы,132.0
2024-05,108,месси и роналду играют в шахматы,132.0
2024-06,67,месси и роналду играют в шахматы,132.0
2024-07,92,месси и роналду играют в шахматы,132.0
2024-08,69,месси и роналду играют в шахматы,132.0
2024-09,81,месси и роналду играют в шахматы,132.0
2024-10,111,месси и роналду играют в шахматы,132.0
2024-11,94,месси и роналду играют в шахматы,132.0
2024-12,121,месси и роналду играют в шахматы,132.0
2025-01,173,месси и роналду играют в шахматы,132.0
2023-03,1394,трепещи перри,755.0
2023-04,1398,трепещи перри,755.0
2023-05,1021,трепещи перри,755.0
2023-06,758,трепещи перри,755.0
2023-07,757,трепещи перри,755.0
2023-08,878,трепещи перри,755.0
2023-09,461,трепещи перри,755.0
2023-10,715,трепещи перри,755.0
2023-11,496,трепещи перри,755.0
2023-12,366,трепещи перри,755.0
2024-01,413,трепещи перри,755.0
2024-02,413,трепещи перри,755.0
2024-03,471,трепещи перри,755.0
2024-04,386,трепещи перри,755.0
2024-05,381,трепещи перри,755.0
2024-06,350,трепещи перри,755.0
2024-07,312,трепещи перри,755.0
2024-08,374,трепещи перри,755.0
2024-09,382,трепещи перри,755.0
2024-10,507,трепещи перри,755.0
2024-11,503,трепещи перри,755.0
2024-12,651,трепещи перри,755.0
2025-01,750,трепещи перри,755.0
2023-03,4616,енот из херсона,224.0
2023-04,3435,енот из херсона,224.0
2023-05,3885,енот из херсона,224.0
2023-06,5449,енот из херсона,224.0
2023-07,4378,енот из херсона,224.0
2023-08,4289,енот из херсона,224.0
2023-09,3086,енот из херсона,224.0
2023-10,5599,енот из херсона,224.0
2023-11,3028,енот из херсона,224.0
2023-12,1577,енот из херсона,224.0
2024-01,1287,енот из херсона,224.0
2024-02,1430,енот из херсона,224.0
2024-03,887,енот из херсона,224.0
2024-04,647,енот из херсона,224.0
2024-05,648,енот из херсона,224.0
2024-06,432,енот из херсона,224.0
2024-07,429,енот из херсона,224.0
2024-08,257,енот из херсона,224.0
2024-09,226,енот из херсона,224.0
2024-10,235,енот из херсона,224.0
2024-11,213,енот из херсона,224.0
2024-12,163,енот из херсона,224.0
2025-01,189,енот из херсона,224.0
2023-03,913,легендарная финка нквд,142.0
2023-04,583,легендарная финка нквд,142.0
2023-05,485,легендарная финка нквд,142.0
2023-06,403,легендарная финка нквд,142.0
2023-07,351,легендарная финка нквд,142.0
2023-08,516,легендарная финка нквд,142.0
2023-09,356,легендарная финка нквд,142.0
2023-10,358,легендарная финка нквд,142.0
2023-11,312,легендарная финка нквд,142.0
2023-12,213,легендарная финка нквд,142.0
2024-01,297,легендарная финка нквд,142.0
2024-02,198,легендарная финка нквд,142.0
2024-03,248,легендарная финка нквд,142.0
2024-04,196,легендарная финка нквд,142.0
2024-05,197,легендарная финка нквд,142.0
2024-06,195,легендарная финка нквд,142.0
2024-07,164,легендарная финка нквд,142.0
2024-08,142,легендарная финка нквд,142.0
2024-09,132,легендарная финка нквд,142.0
2024-10,112,легендарная финка нквд,142.0
2024-11,127,легендарная финка нквд,142.0
2024-12,188,легендарная финка нквд,142.0
2025-01,149,легендарная финка нквд,142.0
2023-03,38,хайди клум в костюме червя,20.0
2023-04,28,хайди клум в костюме червя,20.0
2023-05,22,хайди клум в костюме червя,20.0
2023-06,14,хайди клум в костюме червя,20.0
2023-07,8,хайди клум в костюме червя,20.0
2023-08,89,хайди клум в костюме червя,20.0
2023-09,9,хайди клум в костюме червя,20.0
2023-10,50,хайди клум в костюме червя,20.0
2023-11,91,хайди клум в костюме червя,20.0
2023-12,8,хайди клум в костюме червя,20.0
2024-01,10,хайди клум в костюме червя,20.0
2024-02,8,хайди клум в костюме червя,20.0
2024-03,10,хайди клум в костюме червя,20.0
2024-04,26,хайди клум в костюме червя,20.0
2024-05,16,хайди клум в костюме червя,20.0
2024-06,14,хайди клум в костюме червя,20.0
2024-07,9,хайди клум в костюме червя,20.0
2024-08,12,хайди клум в костюме червя,20.0
2024-09,12,хайди клум в костюме червя,20.0
2024-10,19,хайди клум в костюме червя,20.0
2024-11,35,хайди клум в костюме червя,20.0
2024-12,11,хайди клум в костюме червя,20.0
2025-01,11,хайди клум в костюме червя,20.0
2023-03,3957,маск купил ,4942.0
2023-04,4479,маск купил ,4942.0
2023-05,3339,маск купил ,4942.0
2023-06,2930,маск купил ,4942.0
2023-07,3844,маск купил ,4942.0
2023-08,3235,маск купил ,4942.0
2023-09,3130,маск купил ,4942.0
2023-10,4189,маск купил ,4942.0
2023-11,3269,маск купил ,4942.0
2023-12,2993,маск купил ,4942.0
2024-01,3110,маск купил ,4942.0
2024-02,4116,маск купил ,4942.0
2024-03,3281,маск купил ,4942.0
2024-04,3124,маск купил ,4942.0
2024-05,2693,маск купил ,4942.0
2024-06,2595,маск купил ,4942.0
2024-07,2889,маск купил ,4942.0
2024-08,3404,маск купил ,4942.0
2024-09,2974,маск купил ,4942.0
2024-10,2889,маск купил ,4942.0
2024-11,3600,маск купил ,4942.0
2024-12,3316,маск купил ,4942.0
2025-01,5070,маск купил ,4942.0
2023-03,5729,юля финесс,6242.0
2023-04,8130,юля финесс,6242.0
2023-05,6606,юля финесс,6242.0
2023-06,5102,юля финесс,6242.0
2023-07,4528,юля финесс,6242.0
2023-08,3480,юля финесс,6242.0
2023-09,8778,юля финесс,6242.0
2023-10,6729,юля финесс,6242.0
2023-11,19695,юля финесс,6242.0
2023-12,21550,юля финесс,6242.0
2024-01,9799,юля финесс,6242.0
2024-02,8307,юля финесс,6242.0
2024-03,7987,юля финесс,6242.0
2024-04,8727,юля финесс,6242.0
2024-05,6373,юля финесс,6242.0
2024-06,4544,юля финесс,6242.0
2024-07,29390,юля финесс,6242.0
2024-08,7974,юля финесс,6242.0
2024-09,4722,юля финесс,6242.0
2024-10,4248,юля финесс,6242.0
2024-11,5661,юля финесс,6242.0
2024-12,6949,юля финесс,6242.0
2025-01,8125,юля финесс,6242.0
2023-03,8588,взрыв крымского моста,1156.0
2023-04,6789,взрыв крымского моста,1156.0
2023-05,10374,взрыв крымского моста,1156.0
2023-06,7160,взрыв крымского моста,1156.0
2023-07,355969,взрыв крымского моста,1156.0
2023-08,33112,взрыв крымского моста,1156.0
2023-09,7258,взрыв крымского моста,1156.0
2023-10,6237,взрыв крымского моста,1156.0
2023-11,4007,взрыв крымского моста,1156.0
2023-12,3672,взрыв крымского моста,1156.0
2024-01,3039,взрыв крымского моста,1156.0
2024-02,3779,взрыв крымского моста,1156.0
2024-03,16359,взрыв крымского моста,1156.0
2024-04,3506,взрыв крымского моста,1156.0
2024-05,5620,взрыв крымского моста,1156.0
2024-06,3595,взрыв крымского моста,1156.0
2024-07,4484,взрыв крымского моста,1156.0
2024-08,4623,взрыв крымского моста,1156.0
2024-09,2134,взрыв крымского моста,1156.0
2024-10,2442,взрыв крымского моста,1156.0
2024-11,2131,взрыв крымского моста,1156.0
2024-12,1764,взрыв крымского моста,1156.0
2025-01,1477,взрыв крымского моста,1156.0
2023-03,2377,макеевский родничок,1464.0
2023-04,3557,макеевский родничок,1464.0
2023-05,4704,макеевский родничок,1464.0
2023-06,3020,макеевский родничок,1464.0
2023-07,3131,макеевский родничок,1464.0
2023-08,2747,макеевский родничок,1464.0
2023-09,2470,макеевский родничок,1464.0
2023-10,2886,макеевский родничок,1464.0
2023-11,2274,макеевский родничок,1464.0
2023-12,1495,макеевский родничок,1464.0
2024-01,2281,макеевский родничок,1464.0
2024-02,1483,макеевский родничок,1464.0
2024-03,1358,макеевский родничок,1464.0
2024-04,1647,макеевский родничок,1464.0
2024-05,1495,макеевский родничок,1464.0
2024-06,1214,макеевский родничок,1464.0
2024-07,1184,макеевский родничок,1464.0
2024-08,1029,макеевский родничок,1464.0
2024-09,3006,макеевский родничок,1464.0
2024-10,1891,макеевский родничок,1464.0
2024-11,1578,макеевский родничок,1464.0
2024-12,1165,макеевский родничок,1464.0
2025-01,1617,макеевский родничок,1464.0
2023-03,1886,он хочет заказать,2639.0
2023-04,1610,он хочет заказать,2639.0
2023-05,1315,он хочет заказать,2639.0
2023-06,1071,он хочет заказать,2639.0
2023-07,1101,он хочет заказать,2639.0
2023-08,1038,он хочет заказать,2639.0
2023-09,1140,он хочет заказать,2639.0
2023-10,1461,он хочет заказать,2639.0
2023-11,1526,он хочет заказать,2639.0
2023-12,1740,он хочет заказать,2639.0
2024-01,1495,он хочет заказать,2639.0
2024-02,1440,он хочет заказать,2639.0
2024-03,1666,он хочет заказать,2639.0
2024-04,1471,он хочет заказать,2639.0
2024-05,1583,он хочет заказать,2639.0
2024-06,1422,он хочет заказать,2639.0
2024-07,1702,он хочет заказать,2639.0
2024-08,1500,он хочет заказать,2639.0
2024-09,1342,он хочет заказать,2639.0
2024-10,3682,он хочет заказать,2639.0
2024-11,2923,он хочет заказать,2639.0
2024-12,2380,он хочет заказать,2639.0
2025-01,2243,он хочет заказать,2639.0
2023-03,4980,доктор ливси идет под фонк,890.0
2023-04,3885,доктор ливси идет под фонк,890.0
2023-05,3363,доктор ливси идет под фонк,890.0
2023-06,2251,доктор ливси идет под фонк,890.0
2023-07,2037,доктор ливси идет под фонк,890.0
2023-08,1979,доктор ливси идет под фонк,890.0
2023-09,1453,доктор ливси идет под фонк,890.0
2023-10,1300,доктор ливси идет под фонк,890.0
2023-11,1103,доктор ливси идет под фонк,890.0
2023-12,1079,доктор ливси идет под фонк,890.0
2024-01,986,доктор ливси идет под фонк,890.0
2024-02,931,доктор ливси идет под фонк,890.0
2024-03,924,доктор ливси идет под фонк,890.0
2024-04,690,доктор ливси идет под фонк,890.0
2024-05,724,доктор ливси идет под фонк,890.0
2024-06,650,доктор ливси идет под фонк,890.0
2024-07,637,доктор ливси идет под фонк,890.0
2024-08,748,доктор ливси идет под фонк,890.0
2024-09,727,доктор ливси идет под фонк,890.0
2024-10,801,доктор ливси идет под фонк,890.0
2024-11,721,доктор ливси идет под фонк,890.0
2024-12,1117,доктор ливси идет под фонк,890.0
2025-01,947,доктор ливси идет под фонк,890.0
2023-03,161,  песня про кукурузу,215.0
2023-04,187,  песня про кукурузу,215.0
2023-05,178,  песня про кукурузу,215.0
2023-06,229,  песня про кукурузу,215.0
2023-07,280,  песня про кукурузу,215.0
2023-08,370,  песня про кукурузу,215.0
2023-09,275,  песня про кукурузу,215.0
2023-10,216,  песня про кукурузу,215.0
2023-11,169,  песня про кукурузу,215.0
2023-12,158,  песня про кукурузу,215.0
2024-01,233,  песня про кукурузу,215.0
2024-02,184,  песня про кукурузу,215.0
2024-03,175,  песня про кукурузу,215.0
2024-04,157,  песня про кукурузу,215.0
2024-05,177,  песня про кукурузу,215.0
2024-06,216,  песня про кукурузу,215.0
2024-07,314,  песня про кукурузу,215.0
2024-08,402,  песня про кукурузу,215.0
2024-09,367,  песня про кукурузу,215.0
2024-10,265,  песня про кукурузу,215.0
2024-11,222,  песня про кукурузу,215.0
2024-12,218,  песня про кукурузу,215.0
2025-01,217,  песня про кукурузу,215.0
2023-03,882,ноу ноу ноу мистер фиш,2491.0
2023-04,1038,ноу ноу ноу мистер фиш,2491.0
2023-05,1122,ноу ноу ноу мистер фиш,2491.0
2023-06,1548,ноу ноу ноу мистер фиш,2491.0
2023-07,2036,ноу ноу ноу мистер фиш,2491.0
2023-08,1190,ноу ноу ноу мистер фиш,2491.0
2023-09,1133,ноу ноу ноу мистер фиш,2491.0
2023-10,1650,ноу ноу ноу мистер фиш,2491.0
2023-11,1449,ноу ноу ноу мистер фиш,2491.0
2023-12,1472,ноу ноу ноу мистер фиш,2491.0
2024-01,1153,ноу ноу ноу мистер фиш,2491.0
2024-02,874,ноу ноу ноу мистер фиш,2491.0
2024-03,1004,ноу ноу ноу мистер фиш,2491.0
2024-04,1066,ноу ноу ноу мистер фиш,2491.0
2024-05,1197,ноу ноу ноу мистер фиш,2491.0
2024-06,1329,ноу ноу ноу мистер фиш,2491.0
2024-07,1223,ноу ноу ноу мистер фиш,2491.0
2024-08,3561,ноу ноу ноу мистер фиш,2491.0
2024-09,3022,ноу ноу ноу мистер фиш,2491.0
2024-10,2756,ноу ноу ноу мистер фиш,2491.0
2024-11,2541,ноу ноу ноу мистер фиш,2491.0
2024-12,2632,ноу ноу ноу мистер фиш,2491.0
2025-01,2817,ноу ноу ноу мистер фиш,2491.0
2023-03,5230,ржавый и башка,4828.0
2023-04,4068,ржавый и башка,4828.0
2023-05,3530,ржавый и башка,4828.0
2023-06,3353,ржавый и башка,4828.0
2023-07,4423,ржавый и башка,4828.0
2023-08,3842,ржавый и башка,4828.0
2023-09,4412,ржавый и башка,4828.0
2023-10,4362,ржавый и башка,4828.0
2023-11,4243,ржавый и башка,4828.0
2023-12,3888,ржавый и башка,4828.0
2024-01,3684,ржавый и башка,4828.0
2024-02,3266,ржавый и башка,4828.0
2024-03,3429,ржавый и башка,4828.0
2024-04,2937,ржавый и башка,4828.0
2024-05,3238,ржавый и башка,4828.0
2024-06,2869,ржавый и башка,4828.0
2024-07,2898,ржавый и башка,4828.0
2024-08,4693,ржавый и башка,4828.0
2024-09,3847,ржавый и башка,4828.0
2024-10,3234,ржавый и башка,4828.0
2024-11,2974,ржавый и башка,4828.0
2024-12,3490,ржавый и башка,4828.0
2025-01,6234,ржавый и башка,4828.0
2023-03,135,вообще не хочу уезжать из крыма,11.0
2023-04,79,вообще не хочу уезжать из крыма,11.0
2023-05,106,вообще не хочу уезжать из крыма,11.0
2023-06,232,вообще не хочу уезжать из крыма,11.0
2023-07,117,вообще не хочу уезжать из крыма,11.0
2023-08,79,вообще не хочу уезжать из крыма,11.0
2023-09,43,вообще не хочу уезжать из крыма,11.0
2023-10,51,вообще не хочу уезжать из крыма,11.0
2023-11,40,вообще не хочу уезжать из крыма,11.0
2023-12,24,вообще не хочу уезжать из крыма,11.0
2024-01,43,вообще не хочу уезжать из крыма,11.0
2024-02,18,вообще не хочу уезжать из крыма,11.0
2024-03,47,вообще не хочу уезжать из крыма,11.0
2024-04,20,вообще не хочу уезжать из крыма,11.0
